CGPA,Internship Type,Programming Language,Technology,Company,Job Role
8.8,Software Dev,C#,DBMS,SAP,Data Analyst
6.3,Web Dev,TypeScript,Front End,HCL,Web Developer
9.3,Cybersecurity,C++,AI,IBM,Cybersecurity Engineer
8.8,DevOps,TypeScript,DevOps,IBM,System Engineer
6.3,Cybersecurity,Rust,Cybersecurity,Mindtree,Cloud Engineer
6.3,Cloud,SQL,Data Analytics,Mindtree,Cloud Engineer
9.9,Software Dev,C#,DBMS,Microsoft,Software Developer
7.5,AIML,Java,Big Data,Cognizant,Data Scientist
7.5,DevOps,SQL,Data Analytics,TCS,DevOps Engineer
9.3,Web Dev,TypeScript,Front End,Apple,Web Developer
9.8,Cybersecurity,Rust,Cybersecurity,Amazon,Cloud Engineer
9.9,Software Dev,C#,Backend,Amazon,Software Developer
9.0,Cloud,Go,Cloud Computing,OpenAI,Cloud Engineer
7.5,Cybersecurity,Rust,Cybersecurity,Tech Mahindra,Cybersecurity Engineer
6.3,Web Dev,SQL,Data Analytics,NIIT Technologies,Web Developer
9.1,Cloud,Go,Cloud Computing,Google,DevOps Engineer
8.2,AIML,Python,Big Data,Oracle,Data Scientist
7.7,Software Dev,Python,Big Data,Infosys,Software Developer
9.6,DevOps,SQL,DBMS,Apple,DevOps Engineer
6.4,AIML,Java,Big Data,Birlasoft,Data Scientist
8.0,DevOps,Go,DevOps,Oracle,DevOps Engineer
6.0,Cloud,SQL,Data Analytics,Mindtree,Cloud Engineer
7.9,Software Dev,Python,Data Analytics,Cognizant,Software Developer
6.2,Software Dev,C#,DBMS,Birlasoft,Data Analyst
6.5,Cloud,Python,Cloud Computing,Mphasis,DevOps Engineer
6.5,Cybersecurity,C++,Cybersecurity,Birlasoft,Cloud Engineer
8.6,Software Dev,C#,Backend,Infosys,System Engineer
9.0,Software Dev,Java,Big Data,NVIDIA,Software Developer
8.3,Cloud,Go,Cloud Computing,SAP,Cloud Engineer
9.8,DevOps,TypeScript,DevOps,Amazon,DevOps Engineer
7.5,Cybersecurity,Rust,Cybersecurity,Wipro,Cybersecurity Engineer
7.1,Software Dev,C#,DBMS,Cognizant,System Engineer
9.5,Cybersecurity,Rust,Front End,Apple,Cloud Engineer
6.9,AIML,Java,AI,Mphasis,Data Scientist
9.9,Software Dev,Java,Big Data,Amazon,Software Developer
6.0,Web Dev,TypeScript,Front End,Birlasoft,Web Developer
9.9,Cybersecurity,Rust,Cybersecurity,IBM,Cybersecurity Engineer
6.2,Cloud,SQL,DBMS,NIIT Technologies,DevOps Engineer
9.6,Cybersecurity,Rust,Front End,Google,Cloud Engineer
8.1,Cybersecurity,C++,Cybersecurity,TCS,Cybersecurity Engineer
10.0,Web Dev,JavaScript,Backend,Amazon,Web Developer
6.3,DevOps,TypeScript,DevOps,HCL,DevOps Engineer
8.2,DevOps,TypeScript,Backend,SAP,DevOps Engineer
9.9,Web Dev,JavaScript,Front End,IBM,Software Developer
8.1,Web Dev,SQL,DBMS,Capgemini,Web Developer
8.5,Web Dev,JavaScript,Front End,Oracle,Web Developer
8.8,Cybersecurity,C++,AI,TCS,Cybersecurity Engineer
7.8,Cybersecurity,Rust,Cybersecurity,HCL,Cybersecurity Engineer
8.5,Software Dev,Python,Big Data,Oracle,System Engineer
8.3,Software Dev,Java,Big Data,IBM,Data Analyst
9.6,Software Dev,Python,Big Data,Amazon,System Engineer
6.2,Cybersecurity,Rust,Cybersecurity,Mindtree,Cybersecurity Engineer
7.1,Software Dev,Java,Backend,Infosys,System Engineer
9.8,Cybersecurity,Rust,Cybersecurity,IBM,Cloud Engineer
9.6,Cybersecurity,Rust,Front End,Microsoft,Cloud Engineer
7.8,AIML,Java,AI,Cognizant,Data Scientist
8.5,Cloud,Go,Big Data,TCS,Cloud Engineer
7.1,DevOps,SQL,DBMS,HCL,DevOps Engineer
6.8,Software Dev,Java,Big Data,Mphasis,Data Analyst
7.9,Web Dev,JavaScript,Front End,Wipro,Web Developer
7.4,Cloud,Go,Big Data,Wipro,Cloud Engineer
8.3,Cloud,Python,DevOps,Infosys,DevOps Engineer
6.3,Web Dev,TypeScript,Backend,Mindtree,Software Developer
9.9,DevOps,TypeScript,DevOps,IBM,System Engineer
9.9,AIML,R,Data Analytics,Microsoft,Data Scientist
8.8,Cybersecurity,Rust,Front End,IBM,Cybersecurity Engineer
8.1,DevOps,TypeScript,Backend,Capgemini,System Engineer
7.2,AIML,Python,Big Data,Infosys,Data Scientist
9.3,Cloud,Python,Cloud Computing,OpenAI,Cloud Engineer
8.7,Web Dev,JavaScript,Backend,IBM,Web Developer
6.7,AIML,Python,ML,NIIT Technologies,Data Scientist
9.6,Cybersecurity,Rust,Front End,Apple,Cybersecurity Engineer
9.3,Cloud,SQL,DBMS,OpenAI,Cloud Engineer
9.8,Web Dev,JavaScript,Backend,Amazon,Web Developer
8.9,Cybersecurity,Rust,Cybersecurity,SAP,Cybersecurity Engineer
8.5,Software Dev,Java,Backend,TCS,Data Analyst
7.7,Software Dev,Python,Big Data,Cognizant,Software Developer
9.7,Cybersecurity,C++,AI,Amazon,Cybersecurity Engineer
9.5,AIML,Python,ML,OpenAI,AI Engineer
6.2,Software Dev,Java,Backend,HCL,Software Developer
6.1,DevOps,SQL,DBMS,Birlasoft,System Engineer
7.5,Web Dev,JavaScript,Front End,Tech Mahindra,Software Developer
9.2,Software Dev,Python,Big Data,Apple,Software Developer
9.9,Software Dev,C#,DBMS,Amazon,Software Developer
6.6,Cloud,Go,Cloud Computing,NIIT Technologies,Cloud Engineer
8.4,Cybersecurity,C++,AI,IBM,Cloud Engineer
7.5,DevOps,Go,DevOps,HCL,System Engineer
9.9,AIML,Python,Big Data,Microsoft,AI Engineer
9.4,Software Dev,C#,DBMS,IBM,System Engineer
9.4,Software Dev,Python,Data Analytics,Amazon,System Engineer
7.9,Cloud,SQL,DBMS,Tech Mahindra,DevOps Engineer
7.7,AIML,Python,ML,Infosys,Data Scientist
7.1,Cybersecurity,C++,Cybersecurity,Cognizant,Cybersecurity Engineer
6.2,Cloud,Go,Cloud Computing,Mindtree,Cloud Engineer
9.5,Web Dev,TypeScript,Backend,IBM,Web Developer
9.3,DevOps,Go,Cloud Computing,NVIDIA,DevOps Engineer
10.0,Cloud,Python,Cloud Computing,OpenAI,Cloud Engineer
10.0,Cloud,Python,Cloud Computing,NVIDIA,DevOps Engineer
8.2,DevOps,TypeScript,Backend,Infosys,System Engineer
9.1,Web Dev,SQL,DBMS,OpenAI,Web Developer
9.8,Software Dev,C#,DBMS,Apple,Software Developer
9.4,Cloud,SQL,Data Analytics,Google,Cloud Engineer
7.0,DevOps,SQL,DBMS,Wipro,System Engineer
7.8,AIML,R,Data Analytics,Tech Mahindra,Data Scientist
6.5,Cloud,Python,Cloud Computing,NIIT Technologies,DevOps Engineer
9.8,Web Dev,TypeScript,Front End,NVIDIA,Software Developer
8.4,Cloud,Go,Big Data,Infosys,DevOps Engineer
6.9,AIML,Java,Big Data,Mindtree,Data Scientist
8.7,Cloud,Go,Cloud Computing,SAP,DevOps Engineer
8.5,DevOps,Go,DevOps,SAP,DevOps Engineer
7.4,Software Dev,Java,Backend,HCL,System Engineer
6.5,Web Dev,SQL,Data Analytics,Mindtree,Software Developer
8.7,Web Dev,JavaScript,Front End,Oracle,Web Developer
8.1,Software Dev,Python,Big Data,Infosys,Software Developer
9.1,Web Dev,JavaScript,Front End,Google,Web Developer
8.1,DevOps,Go,Cloud Computing,Oracle,System Engineer
9.4,AIML,R,ML,OpenAI,Data Scientist
8.2,Cybersecurity,C++,AI,SAP,Cloud Engineer
8.2,Cybersecurity,C++,Cybersecurity,SAP,Cybersecurity Engineer
9.5,Cybersecurity,Rust,Front End,IBM,Cybersecurity Engineer
7.6,DevOps,TypeScript,Backend,HCL,DevOps Engineer
6.5,Web Dev,TypeScript,Front End,Mindtree,Web Developer
6.1,AIML,Java,Big Data,Birlasoft,Data Scientist
9.0,DevOps,SQL,Data Analytics,Apple,DevOps Engineer
8.5,Software Dev,Java,Backend,Infosys,Data Analyst
8.8,Cloud,Python,DevOps,TCS,Cloud Engineer
6.9,Cloud,Python,Cloud Computing,Birlasoft,Cloud Engineer
6.5,Software Dev,C#,DBMS,Birlasoft,System Engineer
6.1,DevOps,Go,Cloud Computing,HCL,System Engineer
7.4,Software Dev,Python,Big Data,Wipro,Data Analyst
8.4,Software Dev,C#,DBMS,Capgemini,Data Analyst
7.6,Cybersecurity,Rust,Cybersecurity,Tech Mahindra,Cloud Engineer
7.7,Cybersecurity,C++,Cybersecurity,TCS,Cloud Engineer
9.6,Web Dev,SQL,DBMS,Google,Web Developer
7.4,Cybersecurity,C++,AI,Wipro,Cloud Engineer
8.1,Cybersecurity,C++,Cybersecurity,Oracle,Cybersecurity Engineer
9.1,DevOps,SQL,DBMS,Google,System Engineer
7.6,AIML,Python,Big Data,Wipro,Data Scientist
8.5,Web Dev,TypeScript,Front End,Infosys,Web Developer
9.4,Cybersecurity,Rust,Front End,Apple,Cloud Engineer
9.8,Software Dev,C#,Backend,IBM,System Engineer
6.6,Web Dev,SQL,Data Analytics,Mindtree,Software Developer
9.7,DevOps,TypeScript,DevOps,Apple,System Engineer
8.0,Cloud,SQL,Data Analytics,Infosys,DevOps Engineer
7.0,Web Dev,TypeScript,Front End,HCL,Web Developer
7.8,Software Dev,Python,Data Analytics,Infosys,Software Developer
9.9,Web Dev,SQL,Data Analytics,Microsoft,Software Developer
8.0,DevOps,Go,Cloud Computing,Capgemini,System Engineer
7.3,Cybersecurity,Rust,Front End,Cognizant,Cybersecurity Engineer
8.5,Cybersecurity,C++,Cybersecurity,Capgemini,Cybersecurity Engineer
7.0,Cybersecurity,C++,AI,Tech Mahindra,Cloud Engineer
6.3,DevOps,TypeScript,DevOps,Mindtree,System Engineer
6.5,Software Dev,C#,Backend,Birlasoft,Data Analyst
6.5,Cybersecurity,Rust,Front End,NIIT Technologies,Cloud Engineer
6.6,Cybersecurity,C++,AI,Mindtree,Cybersecurity Engineer
6.6,Software Dev,Java,Backend,Mindtree,Data Analyst
8.6,AIML,Java,Big Data,IBM,AI Engineer
6.7,Web Dev,TypeScript,Front End,Birlasoft,Software Developer
7.4,Software Dev,Python,Big Data,Infosys,Data Analyst
9.6,Cloud,Go,Cloud Computing,NVIDIA,Cloud Engineer
7.9,Software Dev,Python,Big Data,HCL,Data Analyst
8.7,Web Dev,SQL,DBMS,Oracle,Web Developer
6.7,Software Dev,Python,Big Data,NIIT Technologies,Data Analyst
6.8,AIML,Python,Big Data,Mphasis,Data Scientist
6.2,Software Dev,C#,Backend,NIIT Technologies,Data Analyst
6.7,Software Dev,Python,Big Data,NIIT Technologies,Data Analyst
7.1,Software Dev,Java,Big Data,HCL,Software Developer
6.7,DevOps,SQL,Data Analytics,NIIT Technologies,System Engineer
6.4,Cloud,Go,Cloud Computing,Birlasoft,DevOps Engineer
6.5,Cybersecurity,C++,Cybersecurity,Mindtree,Cloud Engineer
7.8,Cloud,SQL,Data Analytics,HCL,Cloud Engineer
6.8,Cybersecurity,C++,Cybersecurity,Mindtree,Cloud Engineer
7.5,Software Dev,C#,DBMS,Infosys,Data Analyst
8.0,AIML,Java,Big Data,Oracle,Data Scientist
8.8,Web Dev,JavaScript,Backend,Oracle,Software Developer
6.2,Cybersecurity,Rust,Cybersecurity,NIIT Technologies,Cybersecurity Engineer
9.2,Software Dev,Python,Big Data,NVIDIA,System Engineer
8.5,Cybersecurity,C++,AI,Oracle,Cybersecurity Engineer
6.3,Software Dev,Java,Big Data,Mphasis,Software Developer
9.5,DevOps,Go,DevOps,IBM,DevOps Engineer
9.7,Web Dev,SQL,Data Analytics,Microsoft,Web Developer
6.2,Cloud,SQL,DBMS,NIIT Technologies,DevOps Engineer
7.1,Web Dev,JavaScript,Backend,Tech Mahindra,Web Developer
9.2,Web Dev,JavaScript,Front End,Google,Web Developer
9.0,Software Dev,C#,DBMS,Apple,Software Developer
6.7,Cybersecurity,Rust,Front End,Birlasoft,Cloud Engineer
6.8,Cybersecurity,Rust,Front End,Birlasoft,Cybersecurity Engineer
7.5,DevOps,TypeScript,DevOps,Cognizant,System Engineer
7.9,Cloud,SQL,Data Analytics,HCL,Cloud Engineer
8.5,Cloud,Go,Cloud Computing,TCS,DevOps Engineer
7.5,DevOps,SQL,Data Analytics,HCL,DevOps Engineer
7.9,DevOps,SQL,DBMS,HCL,DevOps Engineer
9.0,AIML,R,Data Analytics,IBM,AI Engineer
6.1,Cloud,Python,DevOps,Birlasoft,DevOps Engineer
7.0,Cybersecurity,Rust,Front End,TCS,Cybersecurity Engineer
8.9,Cloud,Go,Big Data,Infosys,Cloud Engineer
9.6,AIML,Python,Big Data,Amazon,Data Scientist
8.0,Cybersecurity,C++,AI,IBM,Cloud Engineer
8.1,DevOps,Go,DevOps,SAP,System Engineer
6.4,Cybersecurity,Rust,Cybersecurity,NIIT Technologies,Cloud Engineer
7.8,DevOps,TypeScript,Backend,Infosys,System Engineer
8.1,DevOps,SQL,Data Analytics,Oracle,DevOps Engineer
7.0,DevOps,SQL,Data Analytics,Wipro,System Engineer
7.1,Web Dev,TypeScript,Backend,TCS,Web Developer
7.5,DevOps,SQL,Data Analytics,Infosys,System Engineer
6.1,Cloud,Python,Cloud Computing,Birlasoft,DevOps Engineer
7.3,AIML,Java,AI,Tech Mahindra,Data Scientist
6.8,DevOps,TypeScript,Backend,Birlasoft,DevOps Engineer
7.3,Software Dev,Java,Backend,Tech Mahindra,Data Analyst
6.5,Web Dev,JavaScript,Front End,Mindtree,Software Developer
9.6,AIML,Java,Big Data,Microsoft,Data Scientist
8.4,Cloud,Python,DevOps,Capgemini,Cloud Engineer
8.7,Cloud,Python,DevOps,SAP,DevOps Engineer
9.2,Web Dev,TypeScript,Backend,IBM,Software Developer
8.0,DevOps,TypeScript,DevOps,SAP,System Engineer
6.3,Web Dev,SQL,Data Analytics,Mphasis,Web Developer
8.1,AIML,Python,Big Data,Oracle,Data Scientist
8.3,Software Dev,Python,Data Analytics,Capgemini,Data Analyst
9.0,Web Dev,SQL,DBMS,Amazon,Web Developer
7.7,Cybersecurity,Rust,Cybersecurity,Infosys,Cloud Engineer
6.5,Software Dev,Java,Backend,Mphasis,Software Developer
7.1,Software Dev,Python,Data Analytics,HCL,Data Analyst
7.5,AIML,R,ML,Infosys,Data Scientist
8.6,Software Dev,Java,Backend,TCS,System Engineer
8.3,Cloud,Go,Big Data,IBM,DevOps Engineer
7.4,Web Dev,JavaScript,Front End,Tech Mahindra,Web Developer
9.9,Software Dev,Java,Big Data,NVIDIA,Data Analyst
8.4,Software Dev,Python,Data Analytics,Oracle,System Engineer
6.9,Cloud,SQL,Data Analytics,Birlasoft,Cloud Engineer
6.4,AIML,Java,AI,Mindtree,Data Scientist
6.6,Cloud,Go,Cloud Computing,NIIT Technologies,Cloud Engineer
7.0,Cybersecurity,Rust,Front End,TCS,Cybersecurity Engineer
6.6,Software Dev,Java,Backend,NIIT Technologies,Data Analyst
6.7,Cybersecurity,Rust,Front End,Mindtree,Cybersecurity Engineer
7.1,Software Dev,Java,Big Data,Cognizant,Data Analyst
6.7,AIML,R,ML,NIIT Technologies,Data Scientist
9.6,Cloud,SQL,DBMS,Apple,DevOps Engineer
6.3,Web Dev,SQL,Data Analytics,HCL,Web Developer
8.1,Software Dev,C#,DBMS,Infosys,Software Developer
7.6,AIML,R,ML,Wipro,Data Scientist
9.9,Cybersecurity,C++,AI,OpenAI,Cloud Engineer
6.4,DevOps,SQL,Data Analytics,Mphasis,System Engineer
7.6,Cybersecurity,Rust,Front End,Tech Mahindra,Cybersecurity Engineer
9.9,Software Dev,Java,Backend,Apple,System Engineer
9.5,Cybersecurity,C++,AI,OpenAI,Cybersecurity Engineer
9.3,AIML,R,Data Analytics,NVIDIA,AI Engineer
7.0,Software Dev,C#,Backend,Infosys,Software Developer
6.7,Software Dev,Java,Backend,Birlasoft,System Engineer
8.7,Software Dev,Java,Backend,SAP,Data Analyst
9.7,Cloud,SQL,Data Analytics,IBM,DevOps Engineer
8.2,Web Dev,SQL,Data Analytics,SAP,Web Developer
8.3,Cloud,Go,Cloud Computing,Oracle,DevOps Engineer
7.1,DevOps,TypeScript,DevOps,Wipro,System Engineer
9.1,Cybersecurity,Rust,Front End,Amazon,Cybersecurity Engineer
6.7,DevOps,Go,DevOps,Mphasis,DevOps Engineer
7.3,AIML,Java,AI,Infosys,Data Scientist
7.7,AIML,Java,Big Data,HCL,Data Scientist
8.0,Software Dev,Python,Big Data,SAP,System Engineer
7.0,Web Dev,JavaScript,Backend,Tech Mahindra,Web Developer
6.5,Software Dev,Python,Big Data,Birlasoft,Data Analyst
8.4,Web Dev,SQL,Data Analytics,IBM,Web Developer
7.2,DevOps,SQL,Data Analytics,Cognizant,System Engineer
8.3,DevOps,TypeScript,Backend,SAP,DevOps Engineer
6.6,Web Dev,SQL,DBMS,Mindtree,Web Developer
7.9,Web Dev,SQL,DBMS,Cognizant,Web Developer
8.1,AIML,R,Data Analytics,Infosys,AI Engineer
6.2,Software Dev,C#,Backend,Mphasis,Software Developer
7.3,AIML,R,Data Analytics,HCL,Data Scientist
6.5,Web Dev,JavaScript,Front End,Mphasis,Web Developer
6.3,DevOps,TypeScript,DevOps,NIIT Technologies,DevOps Engineer
10.0,DevOps,TypeScript,Backend,OpenAI,DevOps Engineer
7.3,Cloud,Go,Cloud Computing,HCL,DevOps Engineer
9.2,DevOps,TypeScript,Backend,OpenAI,System Engineer
7.0,Software Dev,Java,Backend,HCL,Data Analyst
8.7,Cloud,SQL,Data Analytics,IBM,DevOps Engineer
9.0,DevOps,Go,DevOps,Apple,System Engineer
8.4,Cloud,SQL,Data Analytics,SAP,DevOps Engineer
7.9,Web Dev,JavaScript,Front End,Infosys,Web Developer
7.6,AIML,Python,ML,Cognizant,Data Scientist
7.4,Cybersecurity,C++,Cybersecurity,Tech Mahindra,Cybersecurity Engineer
9.7,Cloud,Go,Big Data,Amazon,Cloud Engineer
9.3,Web Dev,TypeScript,Front End,Amazon,Software Developer
9.9,Cloud,SQL,Data Analytics,OpenAI,DevOps Engineer
6.5,Software Dev,C#,DBMS,Mindtree,System Engineer
8.9,Software Dev,C#,Backend,Capgemini,Data Analyst
9.8,Cybersecurity,Rust,Front End,Amazon,Cybersecurity Engineer
6.7,Cybersecurity,C++,Cybersecurity,Mindtree,Cybersecurity Engineer
6.3,Cloud,Go,Big Data,Mindtree,Cloud Engineer
9.0,AIML,Java,AI,NVIDIA,Data Scientist
8.3,AIML,Python,Big Data,Oracle,AI Engineer
9.4,Web Dev,TypeScript,Backend,Apple,Web Developer
6.6,Web Dev,JavaScript,Front End,NIIT Technologies,Web Developer
9.2,Software Dev,C#,Backend,Google,Software Developer
6.8,Software Dev,Java,Backend,Mphasis,Software Developer
6.7,Cloud,Python,Cloud Computing,Mindtree,Cloud Engineer
6.7,Web Dev,JavaScript,Backend,Mindtree,Software Developer
9.3,DevOps,Go,Cloud Computing,IBM,DevOps Engineer
8.7,Software Dev,C#,DBMS,SAP,Data Analyst
8.1,Cybersecurity,C++,Cybersecurity,Capgemini,Cybersecurity Engineer
7.4,AIML,R,Data Analytics,Infosys,Data Scientist
9.5,Cloud,Go,Big Data,Apple,Cloud Engineer
7.6,Software Dev,Java,Big Data,Infosys,System Engineer
9.3,Cloud,Python,Cloud Computing,OpenAI,Cloud Engineer
7.8,AIML,Java,Big Data,Infosys,Data Scientist
7.5,Software Dev,Python,Big Data,Infosys,Data Analyst
7.9,AIML,Python,ML,Wipro,Data Scientist
7.2,DevOps,TypeScript,DevOps,Infosys,DevOps Engineer
9.0,Web Dev,SQL,Data Analytics,Microsoft,Software Developer
8.0,DevOps,SQL,DBMS,TCS,System Engineer
6.9,AIML,R,ML,Mindtree,Data Scientist
9.6,Cybersecurity,C++,AI,Microsoft,Cybersecurity Engineer
7.5,Web Dev,JavaScript,Backend,TCS,Software Developer
8.2,Software Dev,Java,Backend,TCS,Data Analyst
9.6,Software Dev,Python,Data Analytics,Microsoft,System Engineer
8.5,Cybersecurity,Rust,Cybersecurity,Oracle,Cybersecurity Engineer
6.5,AIML,Python,ML,Mindtree,Data Scientist
9.8,Software Dev,C#,Backend,Amazon,Software Developer
8.5,Cybersecurity,C++,Cybersecurity,IBM,Cloud Engineer
7.3,DevOps,TypeScript,Backend,HCL,System Engineer
6.6,Software Dev,Java,Backend,Birlasoft,Data Analyst
9.2,Cybersecurity,C++,AI,NVIDIA,Cybersecurity Engineer
8.5,Software Dev,C#,DBMS,TCS,System Engineer
8.1,Cloud,SQL,Data Analytics,Capgemini,DevOps Engineer
9.6,AIML,R,ML,NVIDIA,AI Engineer
9.2,DevOps,SQL,DBMS,OpenAI,System Engineer
6.6,Cloud,Python,Cloud Computing,Mphasis,DevOps Engineer
7.2,DevOps,SQL,DBMS,TCS,System Engineer
7.0,Software Dev,Java,Backend,Wipro,Data Analyst
9.0,AIML,Python,Big Data,IBM,Data Scientist
6.1,Software Dev,C#,DBMS,Mindtree,Software Developer
8.3,AIML,Python,ML,SAP,Data Scientist
9.0,Software Dev,Python,Data Analytics,IBM,Data Analyst
9.5,Web Dev,SQL,Data Analytics,Microsoft,Software Developer
7.4,Web Dev,JavaScript,Front End,Wipro,Software Developer
9.3,Web Dev,SQL,Data Analytics,Amazon,Software Developer
6.4,Cybersecurity,C++,AI,HCL,Cybersecurity Engineer
9.4,Software Dev,C#,Backend,Amazon,System Engineer
6.5,Cloud,Go,Big Data,Birlasoft,DevOps Engineer
7.6,DevOps,SQL,Data Analytics,TCS,DevOps Engineer
9.2,Software Dev,C#,DBMS,OpenAI,System Engineer
6.6,AIML,R,Data Analytics,Mphasis,Data Scientist
6.9,AIML,Python,Big Data,Birlasoft,Data Scientist
8.9,Web Dev,TypeScript,Front End,TCS,Web Developer
8.9,AIML,Java,AI,Capgemini,AI Engineer
8.6,AIML,Java,Big Data,IBM,AI Engineer
8.8,AIML,Java,Big Data,SAP,AI Engineer
8.2,Cloud,Go,Big Data,IBM,Cloud Engineer
7.0,Cloud,SQL,DBMS,Wipro,DevOps Engineer
7.4,Software Dev,Python,Data Analytics,HCL,Data Analyst
6.7,Software Dev,Python,Data Analytics,Birlasoft,Software Developer
9.6,Cloud,SQL,DBMS,Google,Cloud Engineer
8.3,Cloud,Python,DevOps,IBM,DevOps Engineer
7.6,AIML,Java,Big Data,Cognizant,Data Scientist
7.8,AIML,Python,Big Data,HCL,Data Scientist
9.8,AIML,Java,AI,OpenAI,Data Scientist
6.6,Cybersecurity,Rust,Front End,NIIT Technologies,Cybersecurity Engineer
8.3,Cybersecurity,C++,AI,IBM,Cloud Engineer
8.0,AIML,Python,Big Data,IBM,AI Engineer
8.4,Web Dev,JavaScript,Front End,SAP,Web Developer
6.1,Web Dev,TypeScript,Front End,HCL,Software Developer
9.5,DevOps,SQL,Data Analytics,IBM,DevOps Engineer
9.7,AIML,Python,ML,IBM,Data Scientist
8.3,DevOps,SQL,DBMS,SAP,System Engineer
8.8,AIML,Java,Big Data,IBM,Data Scientist
9.7,Software Dev,C#,DBMS,Amazon,System Engineer
8.8,DevOps,Go,DevOps,TCS,DevOps Engineer
6.6,AIML,Java,AI,Mphasis,Data Scientist
8.3,Cybersecurity,Rust,Cybersecurity,Capgemini,Cloud Engineer
8.4,AIML,Python,Big Data,Capgemini,AI Engineer
7.7,AIML,R,Data Analytics,Cognizant,Data Scientist
8.9,Software Dev,Python,Data Analytics,Capgemini,System Engineer
9.7,AIML,R,ML,Google,AI Engineer
9.7,Software Dev,Python,Data Analytics,OpenAI,Software Developer
7.8,DevOps,TypeScript,Backend,TCS,DevOps Engineer
6.5,Web Dev,SQL,DBMS,Birlasoft,Web Developer
9.9,Web Dev,TypeScript,Backend,OpenAI,Web Developer
9.4,Web Dev,JavaScript,Backend,Apple,Software Developer
6.5,Cybersecurity,Rust,Front End,Birlasoft,Cloud Engineer
9.7,Cloud,Go,Cloud Computing,OpenAI,Cloud Engineer
9.5,DevOps,TypeScript,DevOps,Amazon,DevOps Engineer
8.1,Web Dev,JavaScript,Backend,Oracle,Web Developer
8.4,AIML,Python,Big Data,Capgemini,Data Scientist
7.6,Software Dev,Python,Data Analytics,HCL,Software Developer
6.2,Web Dev,TypeScript,Front End,HCL,Web Developer
7.3,Cloud,SQL,DBMS,Infosys,Cloud Engineer
9.2,Cybersecurity,Rust,Cybersecurity,IBM,Cloud Engineer
6.0,DevOps,SQL,Data Analytics,Mphasis,DevOps Engineer
7.3,DevOps,TypeScript,DevOps,HCL,System Engineer
7.6,Cybersecurity,Rust,Front End,Cognizant,Cybersecurity Engineer
8.1,Software Dev,Java,Big Data,Infosys,Software Developer
9.7,Software Dev,C#,DBMS,NVIDIA,Data Analyst
7.4,Software Dev,Python,Data Analytics,HCL,System Engineer
7.4,Web Dev,TypeScript,Backend,Tech Mahindra,Web Developer
9.0,AIML,R,ML,Apple,AI Engineer
7.8,AIML,Java,Big Data,Infosys,Data Scientist
6.9,Cybersecurity,Rust,Cybersecurity,Mphasis,Cloud Engineer
7.8,Web Dev,JavaScript,Backend,HCL,Software Developer
6.6,Cloud,Python,DevOps,Birlasoft,Cloud Engineer
6.7,Software Dev,C#,DBMS,NIIT Technologies,Software Developer
8.0,Cloud,SQL,DBMS,Oracle,DevOps Engineer
7.7,Cloud,SQL,Data Analytics,HCL,DevOps Engineer
9.7,AIML,R,ML,IBM,Data Scientist
7.4,Software Dev,Java,Big Data,TCS,System Engineer
8.3,DevOps,Go,Cloud Computing,IBM,DevOps Engineer
8.5,Cloud,SQL,DBMS,Capgemini,DevOps Engineer
6.1,DevOps,SQL,DBMS,NIIT Technologies,System Engineer
8.7,Web Dev,SQL,DBMS,SAP,Web Developer
6.7,AIML,Python,ML,Birlasoft,Data Scientist
9.8,Web Dev,SQL,Data Analytics,OpenAI,Web Developer
6.6,DevOps,SQL,Data Analytics,Birlasoft,System Engineer
7.7,AIML,Java,AI,Tech Mahindra,Data Scientist
6.3,DevOps,SQL,Data Analytics,Birlasoft,DevOps Engineer
10.0,Cloud,Go,Cloud Computing,Microsoft,DevOps Engineer
8.0,DevOps,Go,DevOps,SAP,DevOps Engineer
